,case:Amount,case:Permit RequestedBudget,case:TripDuration,case:TripStartMonth,case:TripEndMonth,time:Remaining,act_Declaration APPROVED,act_Declaration FINAL_APPROVED,act_Declaration REJECTED,act_Declaration SUBMITTED,act_Permit APPROVED,act_Permit FINAL_APPROVED,act_Permit REJECTED,act_Permit SUBMITTED,act_Request Payment,act_Send Reminder,res_ADMINISTRATION,res_BUDGET OWNER,res_DIRECTOR,res_EMPLOYEE,res_SUPERVISOR,res_UNDEFINED,naive_predictors_answer,predict value,error
27286,3198.8061385909355,3764.1905872634,7.0,9.0,9,186594.0,2,1,2,2,2,1,0,1,0,0,3,0,2,4,2,0,8411808.981481481,482100.7930902777,295506.7930902777
27287,466.5580896994317,584.0985394029414,2.0,9.0,9,186585.0,1,1,0,1,1,1,0,1,1,0,2,0,0,2,2,1,8773661.981481481,391425.78729761916,204840.78729761916
27288,270.5054863261458,489.7774242148892,3.0,9.0,9,186474.0,2,1,0,1,2,1,0,1,1,0,2,2,0,2,2,1,5097880.54137931,241539.96916865077,55065.96916865077
27289,1246.1754619470637,1270.3357878754057,6.0,9.0,9,186458.0,1,1,0,1,1,1,0,1,1,0,2,0,0,2,2,1,3395632.67114094,305311.9791527777,118853.9791527777
27290,1557.3728369317314,2576.019758465908,5.0,9.0,9,186449.0,1,1,2,2,1,1,0,1,1,0,3,0,0,4,2,1,5097874.54137931,284968.66909424606,98519.66909424606
27291,1194.3470984199848,2385.773335055645,33.0,8.0,9,186092.0,2,1,0,1,2,1,0,1,1,0,2,2,0,2,2,1,5652200.67114094,284420.3105208333,98328.3105208333
27292,257.1161842023081,2104.4290347869933,5.0,9.0,9,186091.0,2,1,2,2,2,1,0,1,1,0,3,2,0,4,2,1,2896743.3095238097,266078.83204861125,79987.83204861125
27293,641.2505425209522,667.8601790966999,5.0,11.0,11,3213405.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-5313611.52,7481196.941746025,4267791.941746025
27294,641.2505425209522,667.8601790966999,5.0,11.0,11,3213401.0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,-5327401.52,7525531.511487094,4312130.511487094
27295,341.9594204131496,662.0221804513232,2.0,9.0,9,185750.0,0,0,2,1,1,1,0,1,0,0,2,0,0,3,1,0,4267536.48,1102687.2309275796,916937.2309275796
27296,862.9666190860792,2080.8418813470403,5.0,8.0,9,790372.0,2,0,0,1,2,1,0,1,0,0,2,2,0,2,1,0,-2596161.4586206907,762511.9501686507,-27860.049831349286
27297,733.0139930926681,549.3680890416142,4.0,10.0,10,3817812.0000000005,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5767318.004415011,4839968.965512899,1022156.9655128983
27298,733.0139930926681,549.3680890416142,4.0,10.0,10,3817810.0000000005,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,238614.00441501103,5954859.969188493,2137049.9691884923
27299,949.5803359278888,1413.7789349361142,3.0,9.0,10,1139095.0,0,0,2,1,1,1,0,1,0,0,2,0,0,3,1,0,-7060296.0185185205,986583.8847688496,-152511.1152311504
27300,481.3937790161672,413.08778333539885,1.0,10.0,10,1398219.0,0,0,0,1,2,1,0,1,0,0,1,1,0,2,1,0,3682074.004415011,971619.0152162702,-426599.9847837298
27301,341.9594204131496,662.0221804513232,2.0,9.0,9,184976.0,0,0,2,2,1,1,0,1,0,0,2,0,0,4,1,0,3559000.4800000004,906383.0040912707,721407.0040912707
27302,341.9594204131496,662.0221804513232,2.0,9.0,9,184916.0,0,0,3,2,1,1,0,1,0,0,3,0,0,4,1,0,3132080.4800000004,946142.4910555562,761226.4910555562
27303,481.3937790161672,413.08778333539885,1.0,10.0,10,1397999.0,0,0,1,1,2,1,0,1,0,0,2,1,0,2,1,0,3154172.004415011,1451695.2832708338,53696.28327083378
27304,550.6012864619312,1080.1833279430325,8.0,10.0,11,3816938.0000000005,0,0,0,0,2,1,0,1,0,0,1,1,0,1,1,0,-10011940.743243245,7668430.391718252,3851492.391718251
27305,574.4052204997888,124.7589678844932,1.0,9.0,9,530122.0,1,1,0,1,1,1,0,1,0,0,2,0,0,2,2,0,7706721.30952381,716426.1856061504,186304.18560615042
27306,98.3341919403612,172.8299608984034,0.0,10.0,10,184008.0,1,1,0,1,1,1,0,1,0,0,2,0,0,2,2,0,5555518.48,402705.3318878968,218697.3318878968
27307,355.345139041031,726.4307165911205,3.0,10.0,10,788677.0,1,1,0,1,1,1,0,1,0,0,2,0,0,2,2,0,3450283.54137931,421069.41424603167,-367607.58575396833
27308,264.8466914475546,964.2975285834688,2.0,9.0,9,529437.0,2,0,0,1,2,1,0,1,0,0,2,2,0,2,1,0,1325150.67114094,599751.1587926581,70314.15879265813
27309,1571.0411441281535,1372.3486467294251,4.0,9.0,9,529260.0,2,0,0,1,2,1,0,1,0,0,2,2,0,2,1,0,5555518.48,880028.5242182532,350768.5242182532
27310,765.9547888643799,421.36441205904623,3.0,10.0,10,788164.0,2,0,0,1,2,1,0,1,0,0,2,2,0,2,1,0,-1792990.4586206898,960119.3678293652,171955.3678293652
27311,90.47443611710912,162.89687564102047,1.0,10.0,10,528906.0,1,1,0,1,1,1,0,1,0,0,2,0,0,2,2,0,801018.5413793102,412339.15919742064,-116566.84080257936
27312,160.2532294314161,291.0342086368209,3.0,10.0,10,528859.0,1,1,0,1,1,1,0,1,0,0,2,0,0,2,2,0,4553165.004415011,385575.33789583313,-143283.66210416687
27313,705.6357312213697,206.5647831244572,4.0,9.0,9,528698.0,2,0,2,2,2,1,0,1,0,0,3,2,0,4,1,0,4088952.0250000004,779182.150424603,250484.15042460302
27314,4065.250112943772,3079.481984159078,6.0,9.0,10,787886.0,0,0,2,1,2,1,0,1,0,0,2,0,1,3,1,0,8828607.981481481,1229257.0133323406,441371.01333234063
27315,143.74736923594236,2684.410177771923,7.0,8.0,8,1137029.0,1,1,0,1,2,1,0,1,0,0,2,0,1,2,2,0,3958194.54137931,581052.9151567462,-555976.0848432538
27316,2330.0762908606125,2281.037145803724,3.0,9.0,9,528597.0,1,1,2,2,1,1,0,1,0,0,3,0,0,4,2,0,5540125.48,534292.3761865079,5695.37618650787
27317,953.2263593488226,3267.169984359567,6.0,9.0,9,528457.0,1,1,0,1,1,1,0,1,0,0,2,0,0,2,2,0,3357392.54137931,458431.1385277778,-70025.8614722222
27318,106.42395157045937,995.194511833666,6.0,9.0,9,182284.0,2,1,0,1,2,1,0,1,1,0,2,2,0,2,2,1,5097878.54137931,321265.3236835319,138981.3236835319
27319,295.0891449709242,497.04731865669856,7.0,9.0,9,527199.0,0,0,0,1,1,1,0,1,0,0,1,0,0,2,1,0,-4719327.743243244,1044142.4913184517,516943.4913184517
27320,614.7427158432879,909.7060963179068,2.0,10.0,10,1135477.0,0,0,0,1,1,1,0,1,0,0,1,0,0,2,1,0,-4589444.45862069,1302173.2942867063,166696.29428670625
27321,600.892482381662,644.2907269307203,3.0,9.0,10,785961.0,0,0,2,2,2,1,0,1,0,0,2,1,0,4,1,0,6531168.004415011,1152675.777795635,366714.77779563493
27322,600.892482381662,644.2907269307203,3.0,9.0,10,785915.0,1,0,2,2,2,1,0,1,0,0,3,1,0,4,1,0,6287887.004415011,1045084.6010674607,259169.60106746072
27323,295.0891449709242,497.04731865669856,7.0,9.0,9,526456.0,1,0,0,1,1,1,0,1,0,0,2,0,0,2,1,0,-4830350.743243244,823514.4379325401,297058.4379325401
27324,262.0038962559409,2065.401665725578,6.0,9.0,9,1738882.0,0,0,0,1,1,1,0,1,0,0,1,0,0,2,1,0,-3423500.5199999996,1267791.8880972215,-471090.1119027785
27325,262.0038962559409,2065.401665725578,6.0,9.0,9,1738878.0,0,0,1,1,1,1,0,1,0,0,2,0,0,2,1,0,5555518.48,1345131.6185595244,-393746.3814404756
27326,32.96208534249685,20.928308153966256,0.0,9.0,9,1392771.0,0,0,0,1,1,1,0,1,0,0,1,0,0,2,1,0,2838115.2567567565,859730.5098690479,-533040.4901309521
27327,32.96208534249685,20.928308153966256,0.0,9.0,9,1392768.0,0,0,1,1,1,1,0,1,0,0,2,0,0,2,1,0,2837334.2567567565,1234830.8676636904,-157937.13233630965
27328,201.9581736857744,261.6038519245782,5.0,9.0,10,524975.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,909194.2870370371,2309795.4468581346,1784820.4468581346
27329,201.9581736857744,261.6038519245782,5.0,9.0,10,524973.0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,903281.2870370371,2205382.633075396,1680409.633075396
27330,35.122356948307385,30.890180830006702,0.0,10.0,10,1737577.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-2307379.5200000005,5000756.096652779,3263179.096652779
27331,35.122356948307385,30.890180830006702,0.0,10.0,10,1737572.0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,-2321255.5200000005,4972383.371877976,3234811.3718779758
27332,107.3604672021036,580.7859545884844,4.0,9.0,9,1131890.0,0,0,2,1,1,1,0,1,0,0,2,0,0,3,1,0,6204349.004415011,1003333.14724504,-128556.85275495995
27333,1015.4321656299132,570.8126124480298,5.0,9.0,9,782634.0,2,1,0,1,2,1,0,1,0,0,2,2,0,2,2,0,-23462.995584988967,420787.07053571386,-361846.92946428614
27334,476.5625339637744,376.39578900012015,6.0,9.0,9,1389032.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5097880.54137931,4858879.648840277,3469847.6488402775
27335,476.5625339637744,376.39578900012015,6.0,9.0,9,1389030.0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,5097877.54137931,5130292.5980436485,3741262.5980436485
27336,772.9149216235747,1828.14031772203,7.0,9.0,9,175735.0,1,1,2,2,2,1,0,1,1,0,3,0,1,4,2,1,1713665.2567567565,300085.20410813484,124350.20410813484
27337,32.06552914995534,111.39672220082494,0.0,10.0,10,2595818.0,0,0,0,0,2,0,0,1,0,0,1,1,0,1,0,0,-290182.4586206898,4624241.302845233,2028423.3028452331
27338,176.79372828624025,222.79344440164988,1.0,9.0,9,777664.0,2,0,0,1,2,1,0,1,0,0,2,2,0,2,1,0,3512974.2567567565,685312.144418651,-92351.855581349
27339,294.05485832220165,1001.4068682305832,2.0,9.0,9,518370.00000000006,0,0,0,1,1,1,0,1,0,0,1,0,0,2,1,0,8749845.981481481,1565287.327554564,1046917.327554564
27340,294.05485832220165,1001.4068682305832,2.0,9.0,9,518366.00000000006,1,0,0,1,1,1,0,1,0,0,2,0,0,2,1,0,2609912.9814814813,792434.4738303568,274068.4738303568
27341,527.7965349153116,527.7778997974963,2.0,9.0,9,518121.00000000006,0,0,2,2,1,1,0,1,0,0,2,0,0,4,1,0,4040178.67114094,987067.4006597219,468946.40065972187
27342,527.7965349153116,527.7778997974963,2.0,9.0,9,518117.00000000006,1,0,2,2,1,1,0,1,0,0,3,0,0,4,1,0,2968689.67114094,834925.8518154767,316808.8518154766
27343,3198.8061385909355,3764.1905872634,7.0,9.0,9,172343.0,2,1,2,2,2,1,0,1,1,0,3,0,2,4,2,1,6324917.981481481,325080.62652976206,152737.62652976206
27344,705.6357312213697,206.5647831244572,4.0,9.0,9,517951.00000000006,2,1,2,2,2,1,0,1,0,0,3,2,0,4,2,0,4088951.0250000004,558478.4848214285,40527.48482142849
27345,283.936229137126,340.3321844297745,1.0,1.0,1,6804999.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-9080377.99558499,2723664.719386906,-4081334.280613094
27346,283.936229137126,340.3321844297745,1.0,1.0,1,6804997.0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,-9080395.99558499,2474429.3319494044,-4330567.668050596
27347,379.11099893379344,433.1138981899106,1.0,9.0,9,770341.0,2,1,0,1,2,1,0,1,0,0,2,2,0,2,2,0,6080444.30952381,427434.0572033733,-342906.9427966267
27348,3669.267786866662,3988.718262490677,20.0,9.0,10,1721810.0,0,0,0,1,2,1,0,1,0,0,1,0,1,2,1,0,3322865.67114094,2062256.6251299607,340446.6251299607
27349,4065.250112943772,3079.481984159078,6.0,9.0,10,766403.0,0,0,2,2,2,1,0,1,0,0,2,0,1,4,1,0,8828606.981481481,1151940.0126250004,385537.01262500044
27350,4065.250112943772,3079.481984159078,6.0,9.0,10,766384.0,1,0,2,2,2,1,0,1,0,0,3,0,1,4,1,0,8229149.981481481,1102133.9999176594,335749.99991765944
27351,574.3378712640075,1259.6545434709058,8.0,10.0,10,1979215.0000000002,0,0,0,1,2,1,0,1,0,0,1,1,0,2,1,0,298308.00441501103,1453952.7309414682,-525262.2690585321
27352,2902.58263424322,3359.8776767535314,3.0,10.0,10,504899.00000000006,0,0,0,1,2,1,0,1,0,0,1,0,1,2,1,0,-6207864.45862069,2260058.956205358,1755159.9562053578
27353,2902.58263424322,3359.8776767535314,3.0,10.0,10,502072.00000000006,1,0,0,1,2,1,0,1,0,0,2,0,1,2,1,0,5097880.54137931,1254895.866080357,752823.866080357
27354,717.8623167803603,664.8261355168349,3.0,10.0,10,758718.0,0,0,0,1,2,1,0,1,0,0,1,1,0,2,1,0,4410850.30952381,1347636.1927351193,588918.1927351193
27355,717.8623167803603,664.8261355168349,3.0,10.0,10,756862.0,1,0,0,1,2,1,0,1,0,0,2,1,0,2,1,0,4325278.30952381,1099986.23694742,343124.23694742005
27356,0.0,0.0,4.0,10.0,10,2553361.0,0,0,0,0,2,1,0,1,0,0,1,1,0,1,1,0,6042940.256756756,5751816.326163688,3198455.3261636877
27357,1315.57300723978,1552.256181850155,5.0,9.0,9,476167.00000000006,2,1,2,2,2,1,0,1,0,0,3,2,0,4,2,0,6342706.004415011,464418.0471259919,-11748.952874008159
27358,1123.8217968731242,846.3997892521093,3.0,10.0,10,725972.0,1,1,0,1,1,1,0,1,0,0,2,0,0,2,2,0,5097880.54137931,466530.3237321432,-259441.6762678568
27359,1241.2909169471975,508.3100429935774,5.0,9.0,9,466651.0,1,1,0,1,1,1,0,1,0,0,2,0,0,2,2,0,6531174.004415011,615763.5744732149,149112.57447321492
27360,97.50539852145428,129.79967542287585,0.0,10.0,10,121023.00000000001,1,1,0,1,1,1,0,1,0,0,2,0,0,2,2,0,2973278.4800000004,422246.6855208331,301223.6855208331
27361,1018.4199953467432,2424.64073857455,6.0,10.0,10,466562.0,2,0,0,1,2,1,0,1,0,0,2,2,0,2,1,0,4453256.48,793807.6229722223,327245.6229722223
27362,70.48042946362366,0.0,1.0,9.0,9,466546.0,1,1,0,1,1,1,0,1,0,0,2,0,0,2,2,0,-2315809.0185185187,518572.37836408755,52026.37836408755
27363,1166.8624997102634,1135.972400560718,5.0,9.0,9,466480.0,1,1,0,1,1,1,0,1,0,0,2,0,0,2,2,0,2331551.54137931,461445.8603283731,-5034.139671626908
27364,167.76327576552674,0.0,0.0,9.0,9,466388.0,1,1,0,1,1,1,0,1,0,0,2,0,0,2,2,0,-59647.51999999955,614230.4227757935,147842.42277579347
27365,1460.60320305017,1625.6577198023754,29.0,8.0,9,725549.0,2,0,0,1,2,1,0,1,0,0,2,2,0,2,1,0,3995850.67114094,826402.002312501,100853.00231250096
27366,391.3801291908076,1324.0443609026463,6.0,9.0,9,120610.00000000001,1,1,0,1,1,1,0,1,0,0,2,0,0,2,2,0,6874544.025,505568.1699702383,384958.1699702383
27367,1957.070226325116,1639.3915965861954,5.0,10.0,10,1074291.0,1,1,0,1,2,1,2,2,0,0,3,0,0,4,3,0,619448.4800000004,1012508.0116418651,-61782.98835813487
27368,841.6949331263061,920.9299459711548,5.0,10.0,10,465811.0,1,1,0,1,1,1,0,1,0,0,2,0,0,2,2,0,-1833813.5199999996,580205.7798759923,114394.77987599233
27369,251.9023521310521,69.58807620810148,1.0,10.0,10,465738.0,1,1,0,1,1,1,0,1,0,0,2,0,0,2,2,0,1457280.2567567565,453280.222170635,-12457.77782936499
27370,641.2505425209522,667.8601790966999,5.0,11.0,11,3147636.0,0,0,0,0,2,0,0,1,0,0,1,1,0,1,0,0,5555518.48,8109974.924202377,4962338.924202377
27371,1012.362282268374,579.956266821741,6.0,9.0,9,724461.0,2,0,2,2,2,1,0,1,0,0,3,2,0,4,1,0,5097877.54137931,672093.7788551587,-52367.221144841285
27372,272.4713336242466,1125.9140547104178,6.0,10.0,10,724379.0,1,1,0,1,1,1,0,1,0,0,2,0,0,2,2,0,7795303.30952381,540728.1010009921,-183650.89899900788
27373,220.7989730872784,662.0221804513232,15.0,9.0,10,119540.00000000001,1,1,0,1,1,1,0,1,0,0,2,0,0,2,2,0,3076885.025,479326.9834146823,359786.9834146823
27374,2160.0765151521946,2037.0759537391543,6.0,9.0,10,465027.0,1,1,0,1,1,1,0,1,0,0,2,0,0,2,2,0,3106723.67114094,378218.4996815476,-86808.50031845242
27375,1716.7693778462572,1705.6543151590788,4.0,10.0,10,724056.0,1,1,0,1,1,1,0,1,0,0,2,0,0,2,2,0,-4812481.69047619,599118.7953601192,-124937.2046398808
27376,422.1622303306462,369.5304471638763,1.0,9.0,9,464790.0,1,1,0,1,1,1,0,1,0,0,2,0,0,2,2,0,983629.4800000004,530300.838722222,65510.83872222202
27377,99.86192502703592,310.71056602100043,2.0,9.0,9,2282712.0,0,0,2,1,1,1,0,1,0,0,2,0,0,3,1,0,-2832426.4586206907,1451986.4621299608,-830725.5378700392
27378,826.2057490140141,472.7570675609396,4.0,9.0,9,464675.0,2,0,0,1,2,1,0,1,0,0,2,2,0,2,1,0,3014410.2567567565,849363.1146746035,384688.11467460345
27379,380.65032520039017,1913.6094867151528,5.0,9.0,9,119002.00000000001,1,1,0,1,1,1,0,1,1,0,2,0,0,2,2,1,5097880.54137931,265896.5014156745,146894.50141567452
27380,705.717410616137,236.37853378046975,3.0,9.0,9,464576.0,2,0,0,1,2,1,0,1,0,0,2,2,0,2,1,0,5090040.981481481,861192.2102867061,396616.2102867061
27381,73.42765726854165,106.41310662896764,1.0,10.0,10,723756.0,1,1,0,1,1,1,0,1,0,0,2,0,0,2,2,0,5096614.54137931,376054.0036855157,-347701.9963144843
27382,917.7490759607792,1668.6601739013963,5.0,9.0,10,118885.00000000001,1,1,0,1,1,1,0,1,0,0,2,0,0,2,2,0,3623941.67114094,403083.21767063474,284198.21767063474
27383,2902.58263424322,3359.8776767535314,3.0,10.0,10,464281.0,1,1,0,1,2,1,0,1,0,0,2,0,1,2,2,0,5097879.54137931,675425.2365922618,211144.23659226182
27384,353.2717417548338,1435.359820852177,12.0,11.0,12,7120618.0,0,0,0,0,2,0,0,1,0,0,1,1,0,1,0,0,2414109.256756756,10197432.63949405,3076814.6394940503
27385,4065.250112943772,3079.481984159078,6.0,9.0,10,723440.0,2,0,2,2,2,1,0,1,0,0,3,0,1,4,2,0,8214376.981481481,951358.9588869051,227918.9588869051
27386,527.7965349153116,527.7778997974963,2.0,9.0,9,464049.0,1,1,2,2,1,1,0,1,0,0,3,0,0,4,2,0,2968663.67114094,502790.72357142885,38741.723571428854
27387,294.05485832220165,1001.4068682305832,2.0,9.0,9,463962.0,1,1,0,1,1,1,0,1,0,0,2,0,0,2,2,0,2606146.9814814813,445590.5044295632,-18371.49557043682
27388,262.0038962559409,2065.401665725578,6.0,9.0,9,1677017.0,0,0,2,1,1,1,0,1,0,0,2,0,0,3,1,0,5555021.48,961887.4426636914,-715129.5573363086
27389,481.3937790161672,413.08778333539885,1.0,10.0,10,1331217.0,0,0,2,1,2,1,0,1,0,0,2,1,0,3,1,0,-745127.995584989,1389151.121527778,57934.121527777985
27390,341.9594204131496,662.0221804513232,2.0,9.0,9,117927.00000000001,0,0,4,2,1,1,0,1,0,0,3,0,0,5,1,0,2558132.4800000004,741935.56715873,624008.56715873
27391,679.238016671537,417.1650434753491,2.0,10.0,10,117828.00000000001,1,1,0,1,1,1,0,1,0,0,2,0,0,2,2,0,5097662.54137931,385225.0778273808,267397.0778273808
27392,396.0717257403665,711.7987956378978,1.0,9.0,9,463285.0,0,0,4,2,1,1,0,1,0,0,3,0,0,5,1,0,5097872.54137931,837927.1523244045,374642.15232440445
27393,1702.7163796806562,2039.110200892968,5.0,10.0,10,117577.00000000001,1,1,0,1,1,1,0,1,0,0,2,0,0,2,2,0,4547831.256756756,408916.9663511901,291339.9663511901
27394,333.6999749193782,2311.9773755860933,8.0,9.0,9,463122.0,1,1,0,1,2,1,0,1,0,0,2,0,1,2,2,0,3898034.3095238092,421707.7722876985,-41414.22771230148
27395,674.4305070028738,696.058837312599,3.0,10.0,10,463036.0,1,1,0,1,1,1,0,1,0,0,2,0,0,2,2,0,8243625.67114094,510665.45679861144,47629.45679861144
27396,1238.4641493885808,1914.448521817476,4.0,9.0,9,463011.0,1,1,2,2,1,1,0,1,0,0,3,0,0,4,2,0,7795313.30952381,429247.4253025791,-33763.574697420874
27397,341.9594204131496,662.0221804513232,2.0,9.0,9,117384.00000000001,0,0,4,3,1,1,0,1,0,0,3,0,0,6,1,0,2439388.4800000004,676564.8473273808,559180.8473273808
27398,341.9594204131496,662.0221804513232,2.0,9.0,9,117359.00000000001,1,0,4,3,1,1,0,1,0,0,4,0,0,6,1,0,5555518.48,609036.6662827377,491677.66628273774
27399,380.5415813581433,2223.5134542616897,4.0,7.0,7,462936.0,0,0,2,1,1,1,0,1,0,1,2,0,0,3,1,1,5668670.004415011,793856.721723215,330920.72172321496
27400,341.9594204131496,662.0221804513232,2.0,9.0,9,117310.00000000001,1,1,4,3,1,1,0,1,0,0,4,0,0,6,2,0,5555513.48,502094.0881130951,384784.0881130951
27401,107.65123833478768,291.2700357448563,3.0,9.0,9,1071192.0,0,0,1,1,1,1,0,1,0,0,2,0,0,2,1,0,-64872.69047619123,1316514.5166279762,245322.5166279762
27402,97.50539852145428,129.79967542287585,0.0,10.0,10,116878.00000000001,1,1,0,1,1,1,0,1,1,0,2,0,0,2,2,1,2889532.4800000004,280556.88356249983,163678.88356249983
27403,679.238016671537,417.1650434753491,2.0,10.0,10,116877.00000000001,1,1,0,1,1,1,0,1,1,0,2,0,0,2,2,1,2095382.5413793102,278463.0969632937,161586.09696329368
27404,917.7490759607792,1668.6601739013963,5.0,9.0,10,116876.00000000001,1,1,0,1,1,1,0,1,1,0,2,0,0,2,2,1,3616501.67114094,328642.08419345226,211766.08419345226
27405,220.7989730872784,662.0221804513232,15.0,9.0,10,116865.00000000001,1,1,0,1,1,1,0,1,1,0,2,0,0,2,2,1,2974616.025,308885.17634523794,192020.17634523794
27406,341.9594204131496,662.0221804513232,2.0,9.0,9,116859.00000000001,1,1,4,3,1,1,0,1,1,0,4,0,0,6,2,1,5452028.48,252080.4665734128,135221.46657341276
27407,391.3801291908076,1324.0443609026463,6.0,9.0,9,116858.00000000001,1,1,0,1,1,1,0,1,1,0,2,0,0,2,2,1,6868176.025,336950.77725595236,220092.77725595236
27408,574.3378712640075,1259.6545434709058,8.0,10.0,10,1934684.0000000002,0,0,1,1,2,1,0,1,0,0,2,1,0,2,1,0,291855.00441501103,1483213.9405376993,-451470.05946230097
27409,107.3604672021036,580.7859545884844,4.0,9.0,9,1070381.0,0,0,2,2,1,1,0,1,0,0,2,0,0,4,1,0,3068299.004415011,879239.1317361109,-191141.8682638891
27410,107.3604672021036,580.7859545884844,4.0,9.0,9,1070372.0,1,0,2,2,1,1,0,1,0,0,3,0,0,4,1,0,2999102.004415011,819897.9418144842,-250474.0581855158
27411,130.86881170770994,79.50344859751881,0.0,10.0,10,2884766.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-4055503.7432432435,3556635.131657736,671869.1316577359
27412,130.86881170770994,79.50344859751881,0.0,10.0,10,2884746.0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,6464959.256756756,3436604.4946716283,551858.4946716283
27413,60.44968248584072,1417.6630414311046,4.0,9.0,9,115720.0,2,1,0,1,2,1,0,1,1,0,2,2,0,2,2,1,5555514.48,327356.05774305534,211636.05774305534
27414,170.9982376350467,475.53843651649805,3.0,9.0,9,115230.0,1,1,0,1,1,1,0,1,1,0,2,0,0,2,2,1,6464959.256756756,236292.2840386904,121062.28403869041
27415,111.48587312886956,990.8806113216712,3.0,9.0,9,115126.0,1,1,0,1,1,1,0,1,1,0,2,0,0,2,2,1,5097874.54137931,273900.2726249999,158774.27262499993
27416,134.84819834409618,132.5192170841789,3.0,9.0,9,115010.0,1,1,0,1,1,1,0,1,1,0,2,0,0,2,2,1,5555511.48,253114.86040873025,138104.86040873025
27417,146.10376173002814,753.8364392861323,3.0,9.0,9,114964.0,1,1,0,1,1,1,0,1,1,0,2,0,0,2,2,1,-321644.74324324355,278462.43835615076,163498.43835615076
27418,79.33674024083581,130.44340096098048,2.0,10.0,10,114630.0,1,1,0,1,1,1,0,1,0,0,2,0,0,2,2,0,6529823.004415011,377968.0946865077,263338.0946865077
27419,47.48170088989576,114.12784917143588,0.0,10.0,10,1932625.0000000002,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,6531174.004415011,3279017.729443452,1346392.7294434516
27420,36.900871009948204,122.26963567035725,0.0,10.0,10,1673410.0,0,0,0,0,2,0,0,1,0,0,1,1,0,1,0,0,5097880.54137931,4302481.918254958,2629071.9182549575
27421,168.82270011151746,2525.5688986957625,10.0,8.0,8,114548.0,1,1,0,1,1,1,0,1,0,1,2,0,0,2,2,1,-4203490.52,517631.66725694475,403083.66725694475
27422,299.26102355086186,272.6663903349835,3.0,9.0,9,114467.0,2,1,0,1,2,1,0,1,1,0,2,2,0,2,2,1,1643923.2567567565,259841.95753472197,145374.95753472197
27423,396.0717257403665,711.7987956378978,1.0,9.0,9,459506.0,0,0,4,3,1,1,0,1,0,0,3,0,0,6,1,0,5090720.54137931,746418.6687033726,286912.6687033726
27424,396.0717257403665,711.7987956378978,1.0,9.0,9,459493.0,1,0,4,3,1,1,0,1,0,0,4,0,0,6,1,0,-4605898.45862069,876713.2627886905,417220.2627886905
27425,1462.033869698039,639.6342369903563,10.0,10.0,10,459154.0,0,0,0,1,1,1,0,1,0,0,1,0,0,2,1,0,3082083.2567567565,1902984.574065476,1443830.574065476
27426,168.82270011151746,2525.5688986957625,10.0,8.0,8,113446.0,1,1,0,1,1,1,0,1,1,1,2,0,0,2,2,2,-4204187.52,265948.2589761905,152502.25897619053
27427,769.784759383572,2033.167678551849,6.0,10.0,10,1672040.0,0,0,0,1,1,1,0,1,0,0,1,0,0,2,1,0,3555726.54137931,1553108.1706785718,-118931.8293214282
27428,1947.524709263368,2764.9059782235568,6.0,9.0,9,716845.0,0,0,4,3,1,1,0,1,0,0,3,0,0,6,1,0,1272350.4800000004,851804.9125456343,134959.91254563432
27429,1947.524709263368,2764.9059782235568,6.0,9.0,9,716822.0,1,0,4,3,1,1,0,1,0,0,4,0,0,6,1,0,-381750.51999999955,845492.9669156744,128670.96691567439
27430,130.86881170770994,79.50344859751881,0.0,10.0,10,2880265.0,0,0,0,0,2,0,0,1,0,0,1,1,0,1,0,0,6464954.256756756,4349086.9855704345,1468821.9855704345
27431,550.4543518096493,621.246995998683,2.0,11.0,11,3744253.0000000005,0,0,0,0,2,0,0,1,0,0,1,1,0,1,0,0,5059808.54137931,9308030.571493056,5563777.571493056
27432,259.40468572575185,438.4933152147073,5.0,11.0,11,7977658.000000001,0,0,0,0,2,0,0,1,0,0,1,1,0,1,0,0,3178192.54137931,8736924.354426585,759266.3544265842
27433,717.8623167803603,664.8261355168349,3.0,10.0,10,716368.0,2,0,0,1,2,1,0,1,0,0,2,2,0,2,1,0,3895431.3095238092,873713.7781865075,157345.77818650752
27434,340.4416473039598,454.88796778146246,1.0,9.0,9,1670006.0,0,0,2,1,2,1,0,1,0,0,2,1,0,3,1,0,5410193.48,1246380.3759662698,-423625.62403373024
